appid,name,type,is_free,metacritic_score,recommendations_total,mat_supports_windows,mat_supports_mac,mat_supports_linux,mat_initial_price,mat_final_price,mat_discount_percent,mat_currency,created_at,updated_at,genre_id_csv
365480,Ravenmark: Scourge of Estellion,game,False,75.0,,True,True,True,1499.0,1499.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:43.501803+00:00,"5, 144"
365660,OlliOlli2: Welcome to Olliwood,game,False,82.0,432.0,True,True,True,1499.0,1499.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:43.501803+00:00,"31, 62, 122"
365770,Volume,game,False,80.0,374.0,True,True,True,1999.0,1999.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:43.501803+00:00,"31, 122"
365820,Company of Heroes 2 - The British Forces,game,False,80.0,222.0,True,True,True,1299.0,324.0,75.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:07.947948+00:00,5
365890,Heroes of Normandie,game,False,65.0,207.0,True,True,True,2999.0,2999.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:03:54.453603+00:00,5
366320,Seasons after Fall,game,False,75.0,2277.0,True,True,True,999.0,999.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:43.501803+00:00,"31, 113"
366640,Shiness: The Lightning Kingdom,game,False,68.0,276.0,True,True,True,999.0,999.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:43.501803+00:00,"31, 113, 122, 144"
366780,Magical Eyes - Red is for Anguish,game,False,77.0,,True,True,True,1499.0,1499.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:43.501803+00:00,"31, 113"
366870,Narcosis,game,False,72.0,1154.0,True,True,True,1499.0,1499.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:43.501803+00:00,"31, 113"
366910,The Long Journey Home,game,False,68.0,1303.0,True,True,True,999.0,99.0,90.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:43.501803+00:00,"5, 11, 31, 144"
366970,Mighty Switch Force! Hyper Drive Edition,game,False,85.0,224.0,True,True,True,999.0,999.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:43.501803+00:00,"31, 122"
367080,Songbringer,game,False,68.0,129.0,True,True,True,1999.0,1999.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:43.501803+00:00,"31, 113, 122, 144"
367450,Poly Bridge,game,False,73.0,16228.0,True,True,True,999.0,999.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:43.501803+00:00,"11, 31"
367500,Dragon's Dogma: Dark Arisen,game,False,81.0,35948.0,True,True,True,2999.0,2999.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:43.501803+00:00,"113, 122, 144"
367520,Hollow Knight,game,False,87.0,392027.0,True,True,True,1499.0,749.0,50.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:43.501803+00:00,"31, 113, 122"
368230,Kingdom: Classic,game,True,74.0,5948.0,True,True,True,,,,,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:14.546455+00:00,"5, 11, 31"
368340,CrossCode,game,False,86.0,15106.0,True,True,True,2199.0,2199.0,0.0,CAD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:43.501803+00:00,"31, 113, 122, 144"
368370,Her Story,game,False,86.0,7904.0,True,True,True,999.0,499.0,50.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:43.501803+00:00,"11, 31, 32, 113"
368390,The Darkside Detective,game,False,77.0,3486.0,True,True,True,1499.0,1499.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:43.501803+00:00,"31, 32, 113"
368430,Through the Woods,game,False,63.0,1150.0,True,True,True,1999.0,1999.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:43.501803+00:00,"31, 113"
368500,Assassin's Creed® Syndicate,game,False,74.0,28252.0,True,True,True,2999.0,2999.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:43.501803+00:00,"113, 122"
368590,Albert and Otto,game,False,69.0,464.0,True,True,True,499.0,499.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:43.501803+00:00,31
368620,Timespinner,game,False,73.0,2625.0,True,True,True,1999.0,1999.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:43.501803+00:00,"31, 113, 122, 144"
368740,Obliteracers,game,False,78.0,168.0,True,True,True,1499.0,1499.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:43.501803+00:00,"15, 31, 122"
368890,AR-K: The Great Escape,game,False,78.0,108.0,True,True,True,799.0,799.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:43.501803+00:00,"31, 113"
369070,Slain: Back from Hell,game,False,74.0,1645.0,True,True,True,1299.0,1299.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:43.501803+00:00,"31, 122"
369110,The Swindle,game,False,70.0,488.0,True,True,True,1499.0,1499.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:43.501803+00:00,"31, 122, 144"
369440,Immortal: Unchained,game,False,63.0,704.0,True,True,True,1099.0,1099.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:43.501803+00:00,"113, 122, 144"
369550,Blacksea Odyssey,game,False,74.0,,True,True,True,999.0,999.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:43.501803+00:00,"31, 122"
369990,"Gremlins, Inc.",game,False,75.0,6433.0,True,True,True,1999.0,1999.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:43.501803+00:00,"5, 31"
370220,Animal Gods,game,False,50.0,,True,True,True,999.0,999.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:43.501803+00:00,"31, 113, 122"
370440,No70: Eye of Basir,game,True,52.0,239.0,True,True,True,,,,,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:14.546455+00:00,"31, 113"
370480,Pixel Galaxy,game,False,68.0,111.0,True,True,True,299.0,299.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:43.501803+00:00,"31, 122"
370870,Dark Future: Blood Red States,game,False,78.0,238.0,True,True,True,2499.0,2499.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:43.501803+00:00,"5, 31"
370910,Kathy Rain,game,False,77.0,1715.0,True,True,True,999.0,999.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:43.501803+00:00,"31, 113"
371140,Aegis Defenders,game,False,76.0,155.0,True,True,True,1999.0,1999.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:43.501803+00:00,"5, 31, 113, 122, 144"
371200,Halcyon 6: Starbase Commander,game,False,71.0,958.0,True,True,True,1499.0,1499.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:43.501803+00:00,"5, 11, 31, 144"
371520,Bounty Train,game,False,66.0,1269.0,True,True,True,999.0,99.0,90.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:43.501803+00:00,"5, 11, 31"
371660,Far Cry® Primal,game,False,74.0,31805.0,True,True,True,2999.0,2999.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:43.501803+00:00,"113, 122"
372320,LOST ORBIT: Terminal Velocity,game,False,76.0,,True,True,True,999.0,999.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:43.501803+00:00,122
372780,Pulse,game,False,57.0,,True,True,True,799.0,799.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:43.501803+00:00,"31, 113"
373420,Divinity: Original Sin - Enhanced Edition,game,False,94.0,24315.0,True,True,True,3999.0,3999.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:43.501803+00:00,"5, 31, 113, 144"
373650,The Assembly,game,False,55.0,133.0,True,True,True,2999.0,2999.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:43.501803+00:00,"31, 113"
373720,Ryzom,game,True,64.0,,True,True,True,,,,,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:02:44.755001+00:00,"16, 31, 44, 113, 122, 144"
373920,Eisenhorn: XENOS,game,False,46.0,259.0,True,True,True,,,,,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:14.546455+00:00,"113, 122"
373930,Sudden Strike 4,game,False,70.0,5907.0,True,True,True,1999.0,399.0,80.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:43.501803+00:00,5
373990,Metrico+,game,False,66.0,,True,True,True,1399.0,1399.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:43.501803+00:00,"31, 113"
374030,Virginia,game,False,74.0,2636.0,True,True,True,999.0,999.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:43.501803+00:00,"31, 32, 113"
374040,Portal Knights,game,False,72.0,16494.0,True,True,True,1999.0,1999.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:43.501803+00:00,"113, 122, 144"
374060,Stairs,game,False,65.0,287.0,True,True,True,1299.0,1299.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:43.501803+00:00,"31, 113, 122"
374190,Infernax,game,False,84.0,1920.0,True,True,True,2699.0,2699.0,0.0,CAD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:43.501803+00:00,"31, 113, 122, 144"
374320,DARK SOULS™ III,game,False,89.0,265581.0,True,True,True,5999.0,5999.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:43.501803+00:00,122
374520,Champions of Anteria™,game,False,67.0,151.0,True,True,True,2999.0,599.0,80.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:43.501803+00:00,"5, 144"
375170,Gunpowder,game,False,76.0,,True,True,True,99.0,99.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:43.501803+00:00,"31, 32, 122"
375440,Hero-U: Rogue to Redemption,game,False,80.0,277.0,True,True,True,2999.0,2999.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:43.501803+00:00,"31, 113, 144"
375820,Human Resource Machine,game,False,78.0,3086.0,True,True,True,1499.0,1499.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:43.501803+00:00,"11, 31, 32"
375910,Anno 2205™,game,False,72.0,5866.0,True,True,True,3999.0,3999.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:43.501803+00:00,"5, 11"
375950,Viridi,game,True,46.0,128.0,True,True,True,,,,,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:14.546455+00:00,"11, 31, 32, 44"
376140,SAGA,game,True,61.0,,True,True,True,,,,,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:02:38.145093+00:00,"5, 16, 31, 44"
376300,GUILTY GEAR Xrd -SIGN-,game,False,84.0,2213.0,True,True,True,2999.0,2999.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:43.501803+00:00,122
376450,Last Days of Old Earth,game,False,66.0,,True,True,True,2499.0,2499.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:43.501803+00:00,5
376520,Kelvin and the Infamous Machine,game,False,79.0,788.0,True,True,True,999.0,999.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:43.501803+00:00,"31, 113"
376570,WildStar,game,False,82.0,126.0,True,True,True,,,,,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:14.546455+00:00,"16, 44, 144"
377080,Hatoful Boyfriend: Holiday Star,game,False,54.0,462.0,True,True,True,999.0,999.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:43.501803+00:00,"31, 113"
377160,Fallout 4,game,False,84.0,265619.0,True,True,True,1999.0,1999.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:43.501803+00:00,144
377300,Thunder Tier One,game,True,65.0,4032.0,True,True,True,,,,,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:14.546455+00:00,"11, 44, 122"
377470,ENKI,game,False,43.0,121.0,True,True,True,499.0,499.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:43.501803+00:00,"31, 113"
377480,N.E.R.O.: Nothing Ever Remains Obscure,game,False,59.0,138.0,True,True,True,499.0,499.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:43.501803+00:00,"31, 113"
377840,FINAL FANTASY IX,game,False,84.0,10900.0,True,True,True,2099.0,2099.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:43.501803+00:00,144
377860,Mushihimesama,game,False,86.0,1328.0,True,True,True,1999.0,1999.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:43.501803+00:00,122
377870,DARIUSBURST Chronicle Saviours,game,False,80.0,686.0,True,True,True,4999.0,4999.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:43.501803+00:00,122
378540,The Surge,game,False,72.0,8215.0,True,True,True,1499.0,1499.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:43.501803+00:00,"122, 144"
378660,Blues and Bullets,game,False,73.0,1103.0,True,True,True,499.0,499.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:43.501803+00:00,113
378720,Thea: The Awakening,game,False,73.0,3375.0,True,True,True,1999.0,1999.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:43.501803+00:00,"5, 31, 144"
379430,Kingdom Come: Deliverance,game,False,76.0,126617.0,True,True,True,2999.0,2999.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:43.501803+00:00,"113, 122, 144"
379720,DOOM,game,False,85.0,146173.0,True,True,True,1999.0,1999.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:43.501803+00:00,122
380150,STASIS,game,False,79.0,1601.0,True,True,True,799.0,399.0,50.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:43.501803+00:00,"31, 113"
380220,Hover Junkers,game,False,80.0,689.0,True,True,True,1999.0,1999.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:43.501803+00:00,"31, 113, 122"
380810,Herald: An Interactive Period Drama - Book I & II,game,False,77.0,109.0,True,True,True,1199.0,1199.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:43.501803+00:00,"31, 113"
381640,Allods Online RU,game,True,69.0,,True,True,True,,,,,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:02:44.755001+00:00,"16, 44, 122, 144"
381780,80 Days,game,False,84.0,1129.0,True,True,True,1299.0,1299.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:43.501803+00:00,"5, 31, 113"
381900,Bard's Gold,game,False,58.0,,True,True,True,799.0,799.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:43.501803+00:00,"31, 122"
381990,Dragon Saga,game,True,65.0,,True,True,True,,,,,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:14.546455+00:00,"15, 16, 32, 44, 113, 122, 144"
382120,Journey To The Center Of The Earth,game,False,65.0,,True,True,True,,,,,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:02:44.755001+00:00,"31, 32, 44, 113"
382140,SKYHILL,game,False,63.0,4355.0,True,True,True,999.0,99.0,90.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:43.501803+00:00,"11, 31, 113"
382420,E.T. Armies,game,False,54.0,156.0,True,True,True,1499.0,1499.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:43.501803+00:00,122
383230,Dungeon Souls,game,False,67.0,1316.0,True,True,True,1299.0,1299.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:43.501803+00:00,"31, 113, 122, 144"
383270,Hue,game,False,79.0,1511.0,True,True,True,1499.0,1499.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:43.501803+00:00,"31, 113"
383870,Firewatch,game,False,81.0,87293.0,True,True,True,1999.0,399.0,80.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:43.501803+00:00,"31, 113"
384000,Cross of the Dutchman,game,False,59.0,168.0,True,True,True,699.0,699.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:43.501803+00:00,"31, 113, 122"
384100,Slybots: Frantic Zone,game,False,65.0,,True,True,True,699.0,699.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:43.501803+00:00,"31, 122"
384110,Pathologic Classic HD,game,False,76.0,3532.0,True,True,True,1299.0,1299.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:43.501803+00:00,"31, 113, 122, 144"
384190,ABZU,game,False,83.0,21071.0,True,True,True,1999.0,1999.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:43.501803+00:00,"11, 31, 32, 113"
384250,Super Rude Bear Resurrection,game,False,78.0,,True,True,True,1499.0,1499.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:43.501803+00:00,"31, 122"
384630,Aviary Attorney,game,False,77.0,1079.0,True,True,True,1499.0,1499.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:03:20.261473+00:00,"31, 113"
385710,INK,game,False,68.0,630.0,True,True,True,499.0,499.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:43.501803+00:00,"31, 113, 122"
385730,WWE 2K16,game,False,74.0,1706.0,True,True,True,,,,,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:14.546455+00:00,"11, 62"
386100,Pylon: Rogue,game,False,50.0,,True,True,True,1499.0,1499.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:03:54.453603+00:00,"31, 122, 144"
386360,SMITE®,game,True,83.0,1403.0,True,True,True,,,,,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:14.546455+00:00,"5, 16, 32, 44, 113, 122, 144"
386620,"Cook, Serve, Delicious! 2!!",game,False,62.0,2086.0,True,True,True,1299.0,1299.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:43.501803+00:00,"5, 11, 31, 122"
387010,FIVE: Guardians of David,game,False,66.0,110.0,True,True,True,999.0,999.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:43.501803+00:00,"113, 122, 144"
387290,Ori and the Blind Forest: Definitive Edition,game,False,88.0,59659.0,True,True,True,1999.0,1999.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:43.501803+00:00,122
388060,The Escapists: The Walking Dead,game,False,66.0,701.0,True,True,True,1799.0,359.0,80.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:43.501803+00:00,"5, 31"
388090,Five Nights at Freddy's 4,game,False,51.0,13753.0,True,True,True,799.0,799.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:03:54.453603+00:00,"5, 31, 122"
388210,Day of the Tentacle Remastered,game,False,86.0,3341.0,True,True,True,1499.0,1499.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:43.501803+00:00,113
388320,1979 Revolution: Black Friday,game,False,80.0,1018.0,True,True,True,999.0,999.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:43.501803+00:00,"31, 113, 122"
388420,In Between,game,False,68.0,143.0,True,True,True,1199.0,119.0,90.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:43.501803+00:00,31
388880,Oxenfree,game,False,80.0,9314.0,True,True,True,1299.0,1299.0,0.0,CAD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:43.501803+00:00,"31, 113"
389140,Horizon Chase Turbo,game,False,76.0,3980.0,True,True,True,1999.0,1999.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:43.501803+00:00,"15, 31, 32, 62, 122"
389730,TEKKEN 7,game,False,82.0,66177.0,True,True,True,3999.0,3999.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:43.501803+00:00,"62, 122"
390040,Small Radios Big Televisions,game,False,67.0,,True,True,True,1199.0,1199.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:43.501803+00:00,"31, 113"
390090,Shot Online,game,False,59.0,,True,True,True,,,,,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:14.546455+00:00,"16, 44, 62"
390290,Bulb Boy,game,False,84.0,527.0,True,True,True,899.0,899.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:43.501803+00:00,"31, 113"
390310,Little King's Story,game,False,62.0,401.0,True,True,True,1499.0,1499.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:43.501803+00:00,"5, 11, 144"
390330,Mekazoo,game,False,80.0,,True,True,True,999.0,999.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:43.501803+00:00,"31, 32, 113, 122"
390610,Circa Infinity,game,False,80.0,230.0,True,True,True,1199.0,1199.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:43.501803+00:00,"31, 122"
390720,Anarcute,game,False,79.0,534.0,True,True,True,1499.0,149.0,90.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:43.501803+00:00,"31, 122"
390730,Sora,game,False,74.0,362.0,True,True,True,899.0,899.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:43.501803+00:00,"31, 122"
391030,Hard to Be a God,game,False,55.0,108.0,True,True,True,799.0,799.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:03:20.261473+00:00,144
391220,Rise of the Tomb Raider™,game,False,86.0,112375.0,True,True,True,2999.0,2999.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:43.501803+00:00,"113, 122"
391540,Undertale,game,False,92.0,263170.0,True,True,True,999.0,999.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:03:20.261473+00:00,"31, 144"
391720,Layers of Fear (2016),game,False,73.0,12323.0,True,True,True,1999.0,1999.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:43.501803+00:00,"31, 113"
391730,Crashlands,game,False,78.0,5209.0,True,True,True,1499.0,1499.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:43.501803+00:00,"31, 113, 122, 144"
392110,ENDLESS™ Space 2,game,False,80.0,16669.0,True,True,True,3999.0,999.0,75.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:43.501803+00:00,5
392260,Rogue Wizards,game,False,67.0,123.0,True,True,True,1499.0,1499.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:43.501803+00:00,"31, 144"
392280,The Franz Kafka Videogame,game,False,64.0,631.0,True,True,True,699.0,104.0,85.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:43.501803+00:00,"31, 113"
392410,Toy Odyssey: The Lost and Found,game,False,66.0,129.0,True,True,True,1499.0,1499.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:43.501803+00:00,"31, 113, 122"
392470,NOBUNAGA'S AMBITION: Sphere of Influence,game,False,70.0,553.0,True,True,True,5999.0,5999.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:03:20.261473+00:00,5
393520,Iconoclasts,game,False,87.0,3987.0,True,True,True,1999.0,1999.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:43.501803+00:00,"31, 113, 122"
394310,Punch Club,game,False,73.0,11500.0,True,True,True,999.0,999.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:43.501803+00:00,"5, 31, 144"
394360,Hearts of Iron IV,game,False,83.0,253353.0,True,True,True,276900.0,276900.0,0.0,RUB,2025-09-07 12:36:43.243384+00:00,2025-09-29 02:01:37.107239+00:00,"71, 105"
394510,HELLDIVERS™ Dive Harder Edition,game,False,83.0,24517.0,True,True,True,1999.0,1999.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:43.501803+00:00,122
394700,Karma. Incarnation 1,game,False,66.0,258.0,True,True,True,499.0,499.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:43.501803+00:00,"31, 32, 113"
394760,Dead Effect 2,game,False,53.0,1863.0,True,True,True,1199.0,1199.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:43.501803+00:00,"31, 122, 144"
394970,DEADBOLT,game,False,76.0,4702.0,True,True,True,999.0,999.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:43.501803+00:00,"31, 122"
395170,DISTRAINT: Deluxe Edition,game,False,76.0,7209.0,True,True,True,499.0,69.0,86.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:43.501803+00:00,"31, 32, 113"
